1.0251,-76.613
1.0244,-73.922
1.0238,-74.871
1.0231,-73.253
1.0225,-71.375
1.0219,-68.863
1.0212,-69.306
1.0206,-68.164
1.02,-66.729
1.0193,-65.188
1.0187,-65.699
1.0181,-63.472
1.0174,-63.135
1.0168,-62.2
1.0162,-61.587
1.0155,-61.199
1.0149,-61.266
1.0143,-60.49
1.0137,-59.339
1.013,-58.517
1.0124,-58.349
1.0118,-56.882
1.0112,-57.041
1.0105,-56.341
1.0099,-56.061
1.0093,-55.807
1.0087,-55.448
1.0081,-54.905
1.0074,-54.338
1.0068,-54.29
1.0062,-53.858
1.0056,-53.392
1.005,-53.006
1.0043,-52.678
1.0037,-52.775
1.0031,-52.33
1.0025,-52.343
1.0019,-51.497
1.0013,-51.593
1.0007,-52.051
1.0001,-51.146
0.99945,-51.892
0.99885,-51.955
0.99824,-51.941
0.99763,-52.352
0.99702,-51.779
0.99642,-51.898
0.99581,-52.405
0.99521,-52.045
0.99461,-51.99
0.994,-52.417
0.9934,-52.747
0.9928,-52.3
0.9922,-53.009
0.9916,-53.237
0.991,-53.587
0.9904,-54.031
0.98981,-54.493
0.98921,-54.258
0.98861,-54.503
0.98802,-54.911
0.98742,-55.789
0.98683,-56.11
0.98624,-56.425
0.98564,-57.099
0.98505,-57.618
0.98446,-58.069
0.98387,-58.681
0.98328,-59.442
0.98269,-60.657
0.9821,-61.305
0.98151,-61.141
0.98093,-62.79
0.98034,-62.852
0.97976,-63.554
0.97917,-64.032
0.97859,-64.776
0.978,-65.853
0.97742,-67.424
0.97684,-68.104
0.97626,-68.917
0.97568,-70.348
0.9751,-70.584
0.97452,-70.949
0.97394,-73.432
0.97336,-73.019
0.97278,-74.156
0.97221,-73.72
0.97163,-75.367
0.97106,-75.823
0.97048,-76.687
0.96991,-78.001
0.96933,-78.015
0.96876,-76.858
0.96819,-79.563
0.96762,-77.151
0.96705,-79.617
0.96648,-77.279
0.96591,-78.339
0.96534,-78.931
0.96477,-78.035
0.96421,-77.118
0.96364,-75.846
0.96307,-76.613
0.96251,-74.949
0.96195,-72.487
0.96138,-71.799
0.96138,-71.413
0.96082,-70.556
0.96026,-69.909
0.95969,-67.737
0.95913,-66.176
0.95857,-64.011
0.95801,-61.945
0.95745,-60.724
0.95689,-58.065
0.95634,-55.891
0.95578,-54.025
0.95522,-51.759
0.95467,-49.704
0.95411,-47.793
0.95356,-45.406
0.953,-43.631
0.95245,-41.7
0.9519,-39.267
0.95135,-37.627
0.95079,-35.319
0.95024,-33.512
0.94969,-31.743
0.94914,-29.815
0.94859,-28.175
0.94805,-26.39
0.9475,-24.722
0.94695,-23.177
0.94641,-21.632
0.94586,-20.311
0.94531,-18.772
0.94477,-17.667
0.94423,-16.405
0.94368,-15.225
0.94314,-14.072
0.9426,-12.971
0.94206,-12.008
0.94152,-11.164
0.94098,-10.165
0.94044,-9.443
0.9399,-8.6891
0.93936,-7.9618
0.93882,-7.2788
0.93829,-6.7451
0.93775,-6.1865
0.93721,-5.6388
0.93668,-5.1311
0.93614,-4.7245
0.93561,-4.41
0.93508,-3.9744
0.93454,-3.5483
0.93401,-3.3245
0.93348,-3.0967
0.93295,-2.7926
0.93242,-2.6317
0.93189,-2.3075
0.93136,-2.1296
0.93083,-2.0668
0.9303,-1.8643
0.92978,-1.7353
0.92925,-1.5463
0.92872,-1.4634
0.9282,-1.3798
0.92767,-1.3567
0.92715,-1.2025
0.92663,-1.0985
0.9261,-1.0196
0.92558,-1.0283
0.92506,-0.86635
0.92454,-0.73918
0.92402,-0.95805
0.9235,-0.87851
0.92298,-0.87654
0.92246,-0.65085
0.92194,-0.63284
0.92142,-0.57995
0.9209,-0.67523
0.92039,-0.67491
0.91987,-0.57687
0.91935,-0.70308
0.91884,-0.5903
0.91833,-0.50279
0.91781,-0.37937
0.9173,-0.32191
0.91679,-0.43044
0.91627,-0.62001
0.91576,-0.46921
0.91525,-0.6467
0.91474,-0.43284
0.91423,-0.34627
0.91372,-0.59976
0.91321,-0.65945
0.91271,-0.40425
0.9122,-0.40427
0.91169,-0.41972
0.91118,-0.20451
0.91068,-0.048591
0.91017,-0.52783
0.90967,-0.17266
0.90916,-0.29188
0.90866,-0.056155
0.90816,-0.46845
0.90766,0.0064456
0.90715,0.21892
0.90665,0.23068
0.90615,-0.31089
0.90565,-0.3154
0.90515,-1.1559
0.90465,-0.41153
0.90415,-0.33658
0.90366,-0.44151
0.90316,-0.37004
0.90266,-0.19045
0.90216,-0.60582
0.90167,-0.62704
0.90117,-0.31727
0.90068,0.47163
0.90018,-0.11156
0.89969,0.14394
0.8992,0.14684
0.8987,-0.84131
0.89821,-0.28908
0.89772,-1.3222
0.89723,0.01402
0.89674,-0.76242
0.89625,-0.14665
0.89576,-1.5873
0.89527,0.015772
0.89478,-0.3456
0.89429,-0.93174
0.89381,-1.4557
0.89332,-1.0935
0.89283,-0.57847
0.89235,-1.0652
0.89186,0.02005
0.89138,-0.41286
0.8909,0.90832
0.89041,-0.50055
0.88993,0.28051
0.88945,-0.50451
0.88896,-0.24913
0.88848,-1.0414
0.888,-1.3566
0.88752,-0.26667
0.88704,1.6378
0.88656,-2.3124
0.88608,-1.2759
0.8856,-0.62923
0.88513,0.030262
0.88465,1.5301
0.88417,-2.5144
0.8837,2.8975
0.88322,-0.79414
0.88275,-1.9808
0.88227,4.3108
0.8818,-1.9114
0.88132,0.044474
0.88085,-1.8068
0.88038,1.104
0.8799,1.0382
0.87943,-1.3927
0.87896,1.1401
0.87849,-1.1337
0.87802,-1.1756
0.87755,-1.0947
0.87708,0.055975
0.87661,0.71816
0.87614,-2.3221
0.87568,3.1593
0.87521,-3.5891
0.87474,3.5657
0.87428,2.6681
0.87381,-3.8422
0.87335,0.0755
0.87288,1.6544
0.87242,6.2706
0.87195,-1.2953
0.87149,4.9082
0.87103,-5.1752
0.87056,-0.85039
0.8701,-4.6823
0.86964,-9.4498
0.86918,4.0238
0.86872,-0.82717
0.86826,0.086244
0.8678,-3.3892
0.86734,-11.061
0.86688,-0.98919
0.86643,-1.0966
0.86597,1.27
0.86551,-3.9406
0.86506,10.23
0.8646,-11.703
0.86414,-1.0583
0.86369,-2.6379
0.86323,-4.4886
0.86278,-4.2897
0.86233,-17.211
0.86187,5.8569
0.86142,7.5509
0.86097,12.592
0.86052,3.1509
0.86007,3.8472
0.85962,-14.142
0.85917,-6.2195
0.85872,3.8472
0.85827,16.041
0.85782,-9.277
0.85737,-12.346
0.85692,1.7625
0.85647,-6.2195
0.85603,12.735
0.85558,15.815
0.85513,-12.855
0.85469,15.183
0.85424,29.083
0.8538,0.24969
0.85336,-8.6569
0.85291,30.252
0.85247,2.8795
0.85203,0.42463
0.85158,-17.363
0.85114,-18.701
0.8507,3.1273
0.85026,0.58999
0.84982,10.076
0.84938,4.77
0.84894,-15.667
0.8485,-7.8574
0.84806,-10.455
0.84762,9.8372
0.84719,-102.27+104.72j
0.84675,-13.018
0.84631,5.3169
0.84588,1.4187
0.84544,6.9005
0.845,41.759+104.72j
0.84457,11.47
0.84413,7.6621
0.8437,-26.712
0.84327,-1.6263
0.84283,-1.6263
0.8424,-9.5894+104.72j
0.84197,-0.38536
0.84154,73.241+104.72j
0.8411,0.96625
0.84067,4.451+104.72j
0.84024,-117.05
0.83981,28.103
0.83938,41.759+104.72j
0.83895,17.028+104.72j
0.83852,-34.397
0.8381,-30.757+104.72j
0.83767,49.513+104.72j
