0.95356,-20.11
0.953,-18.734
0.95245,-17.324
0.9519,-16.007
0.95135,-14.86
0.95079,-13.644
0.95024,-12.675
0.94969,-11.587
0.94914,-10.679
0.94859,-9.7578
0.94805,-8.9917
0.9475,-8.2227
0.94695,-7.5559
0.94641,-6.8894
0.94586,-6.3245
0.94531,-5.7325
0.94477,-5.3285
0.94423,-4.8597
0.94368,-4.418
0.94314,-4.0476
0.9426,-3.7922
0.94206,-3.4362
0.94152,-3.2331
0.94098,-2.9265
0.94044,-2.8497
0.9399,-2.5673
0.93936,-2.3734
0.93882,-2.1907
0.93829,-2.0891
0.93775,-2.0142
0.93721,-1.8683
0.93668,-1.8408
0.93614,-1.703
0.93561,-1.6364
0.93508,-1.5717
0.93454,-1.5502
0.93401,-1.556
0.93348,-1.3876
0.93295,-1.425
0.93242,-1.2757
0.93189,-1.3736
0.93136,-1.357
0.93083,-1.2991
0.9303,-1.2163
0.92978,-1.1432
0.92925,-1.3526
0.92872,-1.2724
0.9282,-1.1987
0.92767,-1.0014
0.92715,-1.1646
0.92663,-1.338
0.9261,-1.1544
0.92558,-1.197
0.92506,-1.1324
0.92454,-1.2262
0.92402,-1.1569
0.9235,-1.1282
0.92298,-1.1104
0.92246,-1.1571
0.92194,-1.1828
0.92142,-1.0731
0.9209,-0.91846
0.92039,-0.99552
0.91987,-0.95989
0.91935,-0.99768
0.91884,-1.0257
0.91833,-1.2312
0.91781,-0.89231
0.9173,-0.95287
0.91679,-1.3107
0.91627,-1.0826
0.91576,-1.0245
0.91525,-0.62763
0.91474,-1.1804
0.91423,-0.66152
0.91372,-0.90989
0.91321,-1.0516
0.91271,-0.66331
0.9122,-1.0443
0.91169,-1.0143
0.91118,-0.51996
0.91068,-0.78562
0.91017,-0.57533
0.90967,-0.9404
0.90916,-0.98711
0.90866,-0.62153
0.90816,-0.81394
0.90766,-0.48457
0.90715,-0.57371
0.90665,-0.85921
0.90615,-0.36413
0.90565,-0.49401
0.90515,-0.42539
0.90465,-0.99663
0.90415,-0.39757
0.90366,-0.84167
0.90316,-0.21952
0.90266,-0.60756
0.90216,-1.156
0.90167,-0.30872
0.90117,-0.6662
0.90068,-0.13986
0.90018,0.19191
0.89969,-0.30704
0.8992,-0.1564
0.8987,-0.3311
0.89821,0.066927
0.89772,-0.5026
0.89723,-0.76043
0.89674,-0.69576
0.89625,-0.37271
0.89576,1.8005
0.89527,-0.21142
0.89478,-0.61147
0.89429,0.27917
0.89381,-0.31333
0.89332,0.19119
0.89283,-0.44822
0.89235,0.6642
0.89186,-0.25518
0.89138,0.094206
0.8909,-0.15181
0.89041,-0.28189
0.88993,1.0467
0.88945,-1.2834
0.88896,-0.60345
0.88848,1.1532
0.888,1.2066
0.88752,-1.3503
0.88704,1.5514
0.88656,-0.90203
0.88608,1.2593
0.8856,1.6288
0.88513,0.68799
0.88465,-0.22447
0.88417,-1.4294
0.8837,1.5154
0.88322,0.81589
0.88275,-0.038603
0.88227,-1.6344
0.8818,-0.042983
0.88132,-0.31898
0.88085,0.7144
0.88038,0.68322
0.8799,-2.243
0.87943,-0.61635
0.87896,1.0879
0.87849,7.1694
0.87802,-0.34405
0.87755,-1.5221
0.87708,0.55603
0.87661,-2.0821
0.87614,-2.2406
0.87568,-3.1316
0.87521,-0.80812
0.87474,0.93478
0.87428,2.3953
0.87381,4.9959
0.87335,1.6821
0.87288,4.0961
0.87242,-3.2158
0.87195,2.6222
0.87149,1.3716
0.87103,0.97759
0.87056,-1.9366
0.8701,2.6128
0.86964,-0.65116
0.86918,-0.10449
0.86872,-2.6314
0.86826,-5.0602
0.8678,6.7634
0.86734,3.3841
0.86688,2.5467
0.86643,5.9187
0.86597,4.1756
0.86551,-5.9702
0.86506,1.5154
0.8646,-3.4958
0.86414,6.8421
0.86369,2.1117
0.86323,-0.099354
0.86278,3.5295
0.86233,1.4097
0.86187,9.6837
0.86142,8.1438
0.86097,4.8964
0.86052,-8.2028
0.86007,17.393
0.85962,2.1117
0.85917,-1.2507
0.85872,13.235
0.85827,2.1653
0.85782,2.1653
0.85737,4.2482
0.85692,6.8584
0.85647,-2.0786
0.85603,1.1607
0.85558,-13.043
0.85513,-20.595
0.85469,9.8038
0.85424,9.8038
0.8538,6.0774
0.85336,-0.30303
0.85291,17.624
0.85247,18.654
0.85203,18.654
0.85158,11.18
0.85114,33.205
0.8507,-156.98+104.72j
0.85026,-13.107
0.84982,-18.17
0.84938,134.18+104.72j
0.84894,-80.181+104.72j
0.8485,11.18
0.84806,-15.282
0.84762,42.038
0.84719,-6.0774
0.84675,23.36+104.72j
0.84631,-6.0774
0.84588,156.38
0.84544,65.281
0.845,-32.076+104.72j
0.84457,4.2014
0.84413,-50.136
0.8437,-28.833+104.72j
0.84327,-37.133+104.72j
0.84283,65.479
0.8424,-12.676
0.84197,-6.8668
0.84154,66.791+104.72j
0.8411,48.621+104.72j
0.84067,-51.348+104.72j
0.84024,-10.179
0.83981,6.54e-11+104.72j
0.83938,104.52+104.72j
0.83895,56.213+104.72j
0.83852,-23.865
0.8381,6.0774
0.83767,2.1301
